asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2022-07-07","SNAXX",,0.01486,,"moneymarket.fun"
"2022-07-08","SNAXX",,0.01518,,"moneymarket.fun"
"2022-07-09","SNAXX",,0.01518,,"gapFiller (moneymarket.fun)"
"2022-07-10","SNAXX",,0.01518,,"gapFiller (moneymarket.fun)"
"2022-07-11","SNAXX",,0.01528,,"moneymarket.fun"
"2022-07-12","SNAXX",,0.01538,,"moneymarket.fun"
"2022-07-13","SNAXX",,0.01541,,"moneymarket.fun"
"2022-07-14","SNAXX",,0.01545,,"moneymarket.fun"
"2022-07-15","SNAXX",,0.01564,,"moneymarket.fun"
"2022-07-16","SNAXX",,0.01564,,"gapFiller (moneymarket.fun)"
"2022-07-17","SNAXX",,0.01564,,"gapFiller (moneymarket.fun)"
"2022-07-18","SNAXX",,0.01572,,"moneymarket.fun"
"2022-07-19","SNAXX",,0.01576,,"moneymarket.fun"
"2022-07-20","SNAXX",,0.01581,,"moneymarket.fun"
"2022-07-21","SNAXX",,0.01586,,"moneymarket.fun"
"2022-07-22","SNAXX",,0.01601,,"moneymarket.fun"
"2022-07-23","SNAXX",,0.01601,,"gapFiller (moneymarket.fun)"
"2022-07-24","SNAXX",,0.01601,,"gapFiller (moneymarket.fun)"
"2022-07-25","SNAXX",,0.01603,,"moneymarket.fun"
"2022-07-26","SNAXX",,0.0161,,"moneymarket.fun"
"2022-07-27","SNAXX",,0.01621,,"moneymarket.fun"
"2022-07-28","SNAXX",,0.01664,,"moneymarket.fun"
"2022-07-29","SNAXX",,0.01895,,"moneymarket.fun"
"2022-07-30","SNAXX",,0.01895,,"gapFiller (moneymarket.fun)"
"2022-07-31","SNAXX",,0.01895,,"gapFiller (moneymarket.fun)"
"2022-08-01","SNAXX",,0.01978,,"moneymarket.fun"
"2022-08-02","SNAXX",,0.02058,,"moneymarket.fun"
"2022-08-03","SNAXX",,0.02135,,"moneymarket.fun"
"2022-08-04","SNAXX",,0.02182,,"moneymarket.fun"
"2022-08-05","SNAXX",,0.02225,,"moneymarket.fun"
"2022-08-06","SNAXX",,0.02225,,"gapFiller (moneymarket.fun)"
"2022-08-07","SNAXX",,0.02225,,"gapFiller (moneymarket.fun)"
"2022-08-08","SNAXX",,0.02236,,"moneymarket.fun"
"2022-08-09","SNAXX",,0.02245,,"moneymarket.fun"
"2022-08-10","SNAXX",,0.02252,,"moneymarket.fun"
"2022-08-11","SNAXX",,0.02259,,"moneymarket.fun"
"2022-08-12","SNAXX",,0.02286,,"moneymarket.fun"
"2022-08-13","SNAXX",,0.02286,,"gapFiller (moneymarket.fun)"
"2022-08-14","SNAXX",,0.02286,,"gapFiller (moneymarket.fun)"
"2022-08-15","SNAXX",,0.02292,,"moneymarket.fun"
"2022-08-16","SNAXX",,0.023,,"moneymarket.fun"
"2022-08-17","SNAXX",,0.02306,,"moneymarket.fun"
"2022-08-18","SNAXX",,0.02312,,"moneymarket.fun"
"2022-08-19","SNAXX",,0.02322,,"moneymarket.fun"
"2022-08-20","SNAXX",,0.02322,,"gapFiller (moneymarket.fun)"
"2022-08-21","SNAXX",,0.02322,,"gapFiller (moneymarket.fun)"
"2022-08-22","SNAXX",,0.02325,,"moneymarket.fun"
"2022-08-23","SNAXX",,0.02328,,"moneymarket.fun"
"2022-08-24","SNAXX",,0.02332,,"moneymarket.fun"
"2022-08-25","SNAXX",,0.02336,,"moneymarket.fun"
"2022-08-26","SNAXX",,0.02348,,"moneymarket.fun"
"2022-08-27","SNAXX",,0.02348,,"gapFiller (moneymarket.fun)"
"2022-08-28","SNAXX",,0.02348,,"gapFiller (moneymarket.fun)"
"2022-08-29","SNAXX",,0.02352,,"moneymarket.fun"
"2022-08-30","SNAXX",,0.02355,,"moneymarket.fun"
"2022-08-31","SNAXX",,0.0236,,"EDGAR MFP-2"
"2022-09-01","SNAXX",,0.02361,,"moneymarket.fun"
"2022-09-02","SNAXX",,0.02372,,"moneymarket.fun"
"2022-09-03","SNAXX",,0.02372,,"gapFiller (moneymarket.fun)"
"2022-09-04","SNAXX",,0.02372,,"gapFiller (moneymarket.fun)"
"2022-09-05","SNAXX",,0.02372,,"gapFiller (moneymarket.fun)"
"2022-09-06","SNAXX",,0.02375,,"moneymarket.fun"
"2022-09-07","SNAXX",,0.02378,,"moneymarket.fun"
"2022-09-08","SNAXX",,0.02381,,"moneymarket.fun"
"2022-09-09","SNAXX",,0.02383,,"moneymarket.fun"
"2022-09-10","SNAXX",,0.02383,,"gapFiller (moneymarket.fun)"
"2022-09-11","SNAXX",,0.02383,,"gapFiller (moneymarket.fun)"
"2022-09-12","SNAXX",,0.02385,,"moneymarket.fun"
"2022-09-13","SNAXX",,0.02388,,"moneymarket.fun"
"2022-09-14","SNAXX",,0.02389,,"moneymarket.fun"
"2022-09-15","SNAXX",,0.02392,,"moneymarket.fun"
"2022-09-16","SNAXX",,0.02406,,"moneymarket.fun"
"2022-09-17","SNAXX",,0.02406,,"gapFiller (moneymarket.fun)"
"2022-09-18","SNAXX",,0.02406,,"gapFiller (moneymarket.fun)"
"2022-09-19","SNAXX",,0.0241,,"moneymarket.fun"
